transaction_id,customer_token,transaction_amount_eur,transaction_type,channel,hour_of_day,day_of_week,country_code,is_foreign_country,transactions_last_24h,is_anomaly,transaction_date
ff2628c714afe125,88cfc5a51b95e5d1,19.47,payment,branch,4,0,DE,False,16,0,2024-01-26
90ede1b1642fdd4c,77145db08d2500c4,39.41,refund,mobile,1,1,CH,False,12,0,2024-12-01
0ceca04b349e292e,356a8c1e286f5d7a,204.26,purchase,branch,9,0,DE,False,1,0,2024-12-16
9bbd66254c313cf9,7f4335560a6a3524,15.77,purchase,atm,18,0,US,False,24,0,2024-01-08
751e3db440ff85fe,73782229d955b453,48.16,payment,api,14,5,DE,False,23,0,2024-10-13
1ac6915be3f5f799,2cf007913545eeb5,22.96,refund,mobile,18,3,DE,True,8,0,2024-06-19
9a9e3716b45c8c33,118f541bfed3be3e,24.56,purchase,mobile,10,1,DE,True,5,0,2024-10-19
a58103a02c9429e3,7cd6a5223fc31e17,197.51,withdrawal,api,0,1,CH,False,7,0,2024-07-07
695becd66035b354,7f08e90a594767b7,29.48,withdrawal,mobile,21,6,DE,False,13,0,2024-05-02
e10c3f34564b001c,39154da45e2b9586,84.59,withdrawal,branch,18,1,AT,False,3,1,2024-03-24
a60d328a3a319559,7cd6a5223fc31e17,180.39,refund,mobile,6,0,DE,False,30,0,2024-12-27
40ccff3c6c14c40c,567693f9de40afdd,103.34,transfer,atm,19,3,DE,False,2,0,2024-12-24
4e7ed3b905b74263,11b0f22fe097ebd1,34.2,refund,branch,1,4,DE,False,29,0,2024-07-14
30641bc8558572ac,e97b3e0b20a99c99,6.29,refund,api,10,1,DE,False,8,0,2024-10-12
35826d2f2bd0b717,19283f997756204e,223.93,purchase,branch,1,0,DE,False,10,0,2024-12-01
395a10d9e2b9af08,e6f577c090d9035b,262.18,purchase,mobile,2,5,AT,False,1,0,2024-03-31
ccdd75ac73914786,141beb494b8b7b27,119.65,purchase,atm,15,2,US,False,24,1,2024-10-04
bc842e7ece50f165,e92882f97b592e42,163.43,purchase,mobile,3,4,DE,False,0,0,2024-05-28
15f3fdb42a4c2db4,cfc633a0e42f4c7d,84.63,refund,atm,18,5,CH,False,13,0,2024-02-23
f5d42a57f084fcc9,310b642934f57b26,116.5,purchase,atm,9,5,AT,False,14,0,2024-10-16
061c9e04cab79de5,1f874be6a0cb1c90,80.73,refund,mobile,9,4,DE,False,21,1,2024-04-14
adf07d0dc042ad82,66768ab0b72b95b0,410.25,withdrawal,branch,0,6,DE,False,23,0,2024-11-28
d7dc59d0dcd89a35,455d12da511ab656,161.26,refund,branch,1,4,AT,False,14,0,2024-08-12
0f2241bfe4bddf30,833572166df65733,68.77,transfer,api,18,6,DE,False,15,0,2024-04-04
bc9df799e61c8173,023bed971c9205c8,731.23,purchase,web,21,6,DE,False,24,0,2024-07-02
13b5a3159edb3494,39ca2dc771d824bf,13.59,transfer,mobile,21,6,DE,False,28,0,2024-03-26
50c00cef0d0722c0,1316e2a487ca2390,40.47,transfer,web,4,1,DE,False,8,0,2024-01-12
9cc3588713426e76,129fe03886f1f5d5,44.8,payment,branch,18,2,AT,False,0,0,2024-06-25
00fb1dae63d0926a,7cc3d9f09d5d18c2,28.38,refund,branch,10,6,DE,False,4,0,2024-05-04
cd5abf2981f63f3e,567693f9de40afdd,143.46,purchase,atm,8,4,CH,False,9,0,2024-06-23
e245e9143734d1be,ea41aee0b5febb6b,285.01,refund,web,8,1,DE,False,28,0,2024-01-04
19c790df55d10a43,0d0033838b14a9bf,35.35,withdrawal,mobile,11,2,CH,False,27,0,2024-08-05
3beb61b3d659565f,af5787ae6bd8ac75,432.11,refund,branch,0,5,DE,False,18,0,2024-03-27
bd241fa05b02735f,2a2d3abde32ffed3,51.5,purchase,web,2,4,US,False,17,0,2024-07-31
35c8798e43cd60a1,118f541bfed3be3e,20.73,refund,mobile,17,6,DE,False,15,0,2024-09-22
9605f3b882fc01c2,6a168ae298a97d31,4.39,payment,atm,5,6,DE,False,13,0,2024-02-27
cf3448ab3514c56b,f130ec10be50dac5,682.16,withdrawal,atm,3,3,DE,False,5,0,2024-09-16
31a6c9cc3a83e5ff,d0244b2e899ab6bc,84.7,payment,web,5,4,DE,False,2,0,2024-01-11
77b5b862418d2481,d79c204a6da3f355,359.26,payment,web,23,3,DE,False,8,0,2024-05-21
e1a3926fef821f3e,65b92ffea23cd778,89.65,payment,web,8,3,DE,False,10,0,2024-01-10
ae84667d05fdf6a0,189d6ab44a602ce6,33.14,refund,branch,8,2,DE,False,27,0,2024-01-29
13a3405a85a57204,c8bd83145603e477,122.16,withdrawal,api,6,1,DE,False,16,0,2024-03-13
633e00221f25737f,f358e079224e09b4,26.75,purchase,api,22,5,DE,True,2,0,2024-06-20
9862938823b8f589,5c10d75c21d92252,20.87,withdrawal,api,10,4,AT,False,14,1,2024-07-05
41a4cdf509003b65,0dc17c506a1ce18f,258.15,purchase,api,15,5,DE,False,11,0,2024-03-07
40eb9e4633211b46,2e7254278d3f3118,15.01,refund,atm,4,1,DE,False,18,0,2024-01-02
c94871f124dcac74,9346d0d6814428d4,23.32,transfer,branch,18,2,DE,False,3,0,2024-11-19
b8dd2f1f2fd3484b,68a650ac8fd9caa6,61.0,payment,web,13,6,DE,False,14,0,2024-11-03
ca459e03dce009f8,cb3a7a12ac0f2654,60.03,purchase,atm,22,6,DE,False,9,0,2024-06-02
49ca6fa6f079ce56,5426c51613baed1d,110.23,transfer,atm,19,0,DE,False,22,0,2024-06-02
ba893b1e6500c95b,a54cf8e4bd9cd4d7,279.43,purchase,mobile,20,3,AT,False,5,0,2024-05-12
93b06c2163b5592b,99e081371b7c90ab,36.04,withdrawal,atm,19,3,DE,False,27,0,2024-08-31
201428c6eb61c92d,6c14a166a64d8b13,51.26,withdrawal,mobile,16,6,DE,True,5,0,2024-10-19
baade8603dcfc679,f7af4dc3737fd9e4,181.2,refund,web,20,2,DE,False,27,0,2024-01-26
dfd0bd2d4b6c9c83,ebba17080438114d,29.97,purchase,atm,15,1,DE,False,28,0,2024-07-14
81c24a3847b05eae,ae2d1158bfce8bb7,588.51,transfer,mobile,11,2,DE,False,7,0,2024-11-02
d6951d16498b5997,d504b2be039b67e9,166.16,payment,web,21,2,DE,False,30,0,2024-08-23
6e0b8e42055ca84a,b5a871cf7cc52ccd,267.54,payment,atm,15,6,DE,False,25,1,2024-01-06
c0527272128dfcd0,6a3cbb64234ba753,26.64,refund,mobile,6,2,DE,False,8,0,2024-06-05
1fdafbd8d0b1da99,e1bcdb4be6b1fdd8,19.56,transfer,atm,19,3,DE,False,15,0,2024-02-12
8de2b94856d58a6b,eab35ba465ec4495,25.15,transfer,mobile,13,6,FR,False,14,0,2024-04-30
7ef474e97f778707,97d0e5ed91f5a295,61.71,transfer,mobile,19,4,DE,True,20,0,2024-06-02
6c9c2f7ccbdee611,d9fcace36fdc8173,81.2,withdrawal,atm,4,3,DE,False,23,0,2024-06-11
a0320944a51a16ee,ff107396f163c985,127.07,withdrawal,mobile,20,1,DE,False,19,0,2024-12-27
c04352b769b63e2f,79f7d72f5f58db79,18.3,withdrawal,atm,18,1,DE,False,7,0,2024-07-23
30d0243955cac93e,edb39a7fbdf3edaa,21.02,transfer,api,5,6,US,False,16,0,2024-12-21
318f98b1f4e45aa0,c2a56da4cd451785,58.84,refund,web,7,1,DE,False,8,0,2024-11-18
3953da7b06b67a71,52f2608f0fdfd28c,216.9,transfer,mobile,13,2,DE,False,9,0,2024-05-09
05569897480d6158,d80291ff8a609246,163.37,transfer,branch,5,0,DE,False,10,0,2024-07-23
655f1a9e949059ad,988481da002ff954,12.55,purchase,web,11,2,DE,False,1,0,2024-05-16
1341a3f10d41f465,6a3cbb64234ba753,674.38,withdrawal,branch,9,0,DE,False,11,0,2024-02-14
536240b9fb7c651d,11c1d84fadb1c7c2,42.34,payment,branch,16,0,DE,False,26,0,2024-06-25
8b8b30735204b505,6a7e697c2a185547,14.44,refund,atm,2,4,AT,False,10,0,2024-06-09
7c437e1074a04665,7be3f805babdce8a,89.21,purchase,branch,7,1,US,False,4,0,2024-07-28
8421f3e0c6b7d389,ea41aee0b5febb6b,23.9,payment,api,21,2,CH,False,7,0,2024-01-05
22fbff602e6a8e22,e2bf979250213981,259.95,payment,atm,1,2,DE,False,17,0,2024-09-13
5f907b6df81dc686,3a60297550f4327d,38.96,refund,branch,14,0,DE,False,22,0,2024-01-13
9f6c6c5c0eb4581e,fef4105014bf1d50,229.92,payment,web,23,1,DE,False,16,0,2024-10-12
bc25061bd4de056b,cfd4f236ea9babb7,99.34,withdrawal,branch,21,0,DE,False,16,0,2024-09-17
994c079cae72c261,c8212eddae834ce8,448.88,payment,api,21,2,FR,False,1,0,2024-11-17
a29dce7f665f1958,b30511c26c4cf80e,153.79,purchase,api,17,6,DE,False,16,1,2024-09-02
12dd9917b5c260bf,e4f05966f5065ee4,22.57,payment,api,3,5,DE,False,14,0,2024-04-08
21a619a300b3a07c,e2c7515469a1306d,32.25,payment,branch,16,1,AT,False,0,0,2024-04-23
6ada4a54c283b75d,fb31b871b8a3adab,363.36,refund,api,18,5,US,False,20,0,2024-05-25
91eb420ab4a60008,9160299cf45a5954,106.71,payment,atm,12,3,DE,True,13,0,2024-09-20
fac401caa8fe6ffa,7817ec45dfccddb9,68.75,refund,atm,15,0,DE,False,13,0,2024-12-08
fab452a18bf746bf,9160299cf45a5954,37.88,payment,api,1,5,DE,False,29,0,2024-01-17
e722c0083c2fea04,63686e65207e190f,13.78,withdrawal,branch,10,6,AT,False,15,0,2024-09-03
b45b0e171327305a,9c8762c6a5630071,17.38,payment,branch,15,5,DE,False,25,0,2024-07-31
7aa36f57f47f463b,310b642934f57b26,50.09,transfer,web,3,1,DE,False,30,0,2024-05-28
21d6aa2a2ff08fc6,9818e0f282db1ff0,30.68,withdrawal,atm,18,0,DE,False,1,0,2024-10-27
2f650522f9f70027,4852c491722ca246,102.67,purchase,branch,20,3,DE,False,4,0,2024-02-19
b7eae70e92fe6787,121110decabf1965,43.1,withdrawal,mobile,16,1,AT,False,0,0,2024-05-29
81756a786e72ba76,20d0575d08c7416f,33.09,refund,mobile,0,3,DE,False,3,0,2024-10-17
bc97d4391b03af2f,cabbbba151261356,454.34,withdrawal,branch,12,1,DE,False,6,0,2024-09-24
af0306b65a5abcf5,7f53cb886f1e2ff1,186.53,withdrawal,mobile,14,6,DE,False,0,0,2024-05-07
85fa199ce8a84532,42c4eabba3c0309b,44.76,purchase,branch,3,1,DE,False,16,0,2024-01-23
a064a63ab9f6e24f,9f0102c1e761f255,214.01,refund,web,10,0,DE,False,22,0,2024-02-28
3793352c5173e473,ff888cd20c715b33,18.79,purchase,api,17,2,AT,False,19,1,2024-10-12
e1fe71ec0cf89b41,fcfa4a64ddbcd24d,259.0,withdrawal,mobile,15,3,DE,False,25,0,2024-05-24
b7496bbf97462ec6,8c61369cacedb868,143.97,refund,api,12,1,AT,False,14,0,2024-02-09
62efab3c92d1c8e8,0a3a13a712776e78,63.18,payment,web,17,0,DE,False,12,0,2024-03-03
600ce4ee63df8c89,9cca632d144505eb,51.73,transfer,api,13,0,DE,True,14,0,2024-02-17
a546f4d5992238f4,e2bf979250213981,91.54,payment,web,18,6,AT,False,10,0,2024-07-12
ff2db3e38620b0c8,cca7ef7141361fdf,202.45,withdrawal,branch,13,4,DE,False,9,0,2024-01-24
ecf20112407336c5,8f1c9e592ba3b4de,45.52,transfer,web,16,0,DE,False,27,0,2024-02-23
ee932d55e0383f62,3ecd8c40e835c185,40.17,payment,branch,18,5,DE,False,1,0,2024-07-31
d5047a103827e41c,285ea4ca8c35e49e,110.6,payment,branch,14,0,DE,False,14,0,2024-02-05
b93f69e3799b0cc2,d80291ff8a609246,38.73,withdrawal,branch,8,2,DE,False,4,0,2024-12-04
4bff9d6800fc6faf,80bcb8bfbd90af5c,239.71,purchase,atm,0,1,DE,False,14,0,2024-11-12
3348124b84c1a39d,3c988be854d19cf7,737.91,refund,branch,0,4,FR,False,3,0,2024-07-20
ba8a03ae6624b7a6,890b4fd5337e8ae0,67.97,payment,branch,0,1,DE,False,14,0,2024-02-03
1a6cff3699e6e8ac,0469899baa19afb3,123.31,purchase,branch,7,0,DE,True,0,0,2024-11-04
22a63140016c7367,224fb9a274e0418f,137.1,payment,mobile,10,1,DE,False,9,1,2024-05-23
02f841be42343306,886a3db278c0c1a3,36.6,purchase,api,9,4,DE,False,18,0,2024-10-29
da1d4d9479d6b77d,89f7acc482b0f4c5,93.44,purchase,web,20,1,DE,False,1,0,2024-08-21
5b0536dbfdbc3b2d,4a178282c5ca18d1,69.22,purchase,branch,7,5,DE,False,9,0,2024-04-13
402b53f13262b71a,f5c1f4185201b43e,96.0,payment,branch,3,4,AT,False,1,0,2024-05-22
bcf3d679a71a7b70,361aca729d2d0a42,45.78,withdrawal,atm,18,3,DE,False,7,0,2024-09-22
9de0803281e0d1ef,8c61369cacedb868,313.95,withdrawal,atm,5,1,DE,False,24,0,2024-04-18
b0d31f3ccb8e6137,6679b69f9256d07b,43.65,payment,web,9,4,DE,False,5,0,2024-07-25
9fdc54b42d0ca8d9,36872988ee4f71b3,34.56,payment,api,15,5,CH,False,14,0,2024-10-17
220d8ac0153f77ef,0396573038648b4c,44.39,transfer,atm,16,3,AT,False,29,0,2024-10-13
7786065b3ccce889,09b6ec1156b1654d,46.72,withdrawal,mobile,19,1,CH,False,12,0,2024-12-05
e74996c0bcd649df,c2dfeb5991158ea3,52.76,transfer,atm,18,1,AT,False,15,0,2024-07-18
f1aa852366ef5588,c8d33b0935001a63,437.15,withdrawal,atm,17,5,DE,False,26,0,2024-11-07
9b0206cab2a9332f,e9c2978b46367476,63.62,purchase,api,17,4,DE,False,24,0,2024-06-03
e5307025ed86c372,d4a0f77033696654,20.65,refund,branch,0,0,FR,False,20,0,2024-07-03
657f705d83592f42,2589298c9144818b,117.69,transfer,branch,22,6,US,False,12,0,2024-10-25
2b1992c5593b7abb,4e0fa5ddd9a7dac2,31.18,refund,web,10,0,DE,False,1,1,2024-12-07
71861454a7990f13,a278a47b25db6b97,1583.61,payment,web,2,6,DE,False,2,0,2024-08-23
c999a144701088b4,023873d9a8327222,164.02,refund,api,2,1,FR,False,0,0,2024-10-11
140f9339e7beb6e0,9b07df76ca908edb,98.61,purchase,api,19,0,AT,False,28,0,2024-10-14
db348b6f66dfadbd,87a48f2a1473fa26,71.91,transfer,web,1,2,DE,False,15,0,2024-08-26
e009ab39a5d5131f,98189c1c1e585878,182.94,purchase,atm,10,5,DE,False,4,0,2024-09-28
3c9af6c7f47aa095,22727d17208d372b,37.69,purchase,mobile,2,4,AT,False,9,0,2024-07-15
4d788ace2a00a79f,28b1bf21489bea06,193.03,transfer,web,4,1,DE,False,22,0,2024-11-07
cf6ca4919cbada5c,6ee604a0b16c2ac5,74.14,refund,api,2,3,CH,False,0,0,2024-03-16
b77566384a7b3df3,398ecad6590ed45f,511.62,refund,mobile,21,1,US,False,28,0,2024-11-21
c7415e24a1c97cc8,2f6a7cc25b5c97ab,62.27,payment,mobile,12,4,DE,False,19,0,2024-10-17
37f9224904e6d5fe,97aef52e361eff46,211.16,transfer,atm,5,4,DE,False,9,0,2024-05-22
a908319275bd6616,5aea0f8418c788e7,219.38,refund,branch,16,0,CH,False,2,0,2024-04-23
f0777d1863fc10f8,778f1472bf7067c2,25.59,refund,api,0,2,DE,False,26,0,2024-12-25
e7c85fa635894d7a,36872988ee4f71b3,158.86,payment,branch,22,1,AT,False,29,0,2024-03-28
0782cae4ddc0d839,118f541bfed3be3e,64.85,transfer,web,22,5,DE,False,7,0,2024-02-29
e2e62c716bbbe939,ccebfc7b59f7809a,8.15,purchase,branch,23,0,DE,False,16,0,2024-10-01
aaaa2a8c6846d5a2,842e12789ce58df1,38.88,refund,branch,14,6,DE,False,29,0,2024-04-10
c3e542170d157b64,8afdb472cddbdb81,260.17,withdrawal,web,18,5,CH,False,14,0,2024-02-13
1e377d9832f189f9,eeccf8e98cb3268d,80.18,refund,branch,4,2,DE,False,27,0,2024-02-22
f493fd64d98b7c40,af7c0a451d8bd57f,48.11,transfer,mobile,6,0,AT,False,11,0,2024-05-07
5ba3afa13cb2f442,016ff9d51a4486dc,249.03,transfer,api,5,5,DE,False,4,0,2024-04-24
925717724032d4f1,6796a86bf89380a4,73.32,refund,mobile,2,1,DE,False,13,0,2024-05-28
92e769967c59d0be,fd57168b9f5ac39a,61.49,purchase,mobile,0,0,DE,False,17,0,2024-10-05
6e91d48d84bd98a1,2faecd2ea9af1b38,19.02,purchase,mobile,15,4,DE,False,6,0,2024-06-16
859eb52335a5c33e,39b28406376154b3,6.5,withdrawal,atm,10,0,DE,True,30,0,2024-02-11
d43aacfc78fc127a,692810cfefcfecae,96.7,refund,atm,22,1,DE,False,6,0,2024-01-07
ab5431b875940a72,1ac68b54f1ccb281,33.43,payment,mobile,23,5,DE,True,28,0,2024-05-19
d6f833f1bb563e1a,390be1c29d49d018,58.11,payment,branch,18,1,CH,False,27,0,2024-07-31
8b367ca249797a2f,9add13dae81ea94f,70.56,purchase,api,12,6,DE,False,9,1,2024-04-15
f358bb25a328795e,5fa82ac52c1823ed,17.48,withdrawal,web,0,3,DE,False,18,0,2024-01-16
0fb4308fe02aaded,79b34c7dbd15f98b,103.04,withdrawal,api,0,0,DE,False,15,0,2024-03-14
f2713b91257ff2d1,8f1e6776beeabb48,58.76,payment,api,13,4,DE,False,3,0,2024-04-09
6998d323545a80d6,2a2d3abde32ffed3,59.26,withdrawal,atm,5,5,DE,False,21,0,2024-10-09
b61be11eb9631d21,533bbbafa1feecc9,13.83,refund,mobile,14,5,DE,False,11,0,2024-01-30
feb2e9d29fc19c09,01cff8f2fefefb29,376.56,purchase,branch,5,2,AT,False,19,0,2024-02-24
b947cad1564ce140,2cc5ecdf62ff6e89,27.67,transfer,atm,10,4,DE,False,14,0,2024-10-05
7455a530772296d5,9e7be26c3c0f3326,102.7,transfer,web,14,2,DE,True,7,1,2024-07-02
a99ac833661e8eac,674648194942cb9b,94.88,refund,branch,3,6,DE,False,28,0,2024-06-07
f68f216b9dbb32b8,2aef673b253b3d58,245.82,transfer,atm,22,2,US,False,21,0,2024-11-01
60eaa4f1307ed453,023bed971c9205c8,33.98,withdrawal,api,13,3,DE,False,19,0,2024-02-15
641f4d6cf74b6e83,21074e734f33a890,508.51,refund,api,7,0,AT,False,14,0,2024-03-14
84dd17dfb74f3aed,afe40b8a8f0f3d84,281.75,payment,web,12,0,DE,False,27,0,2024-09-28
000177acc844c553,6e4f134425053dd5,21.95,payment,atm,21,1,DE,False,6,0,2024-09-24
efd1848bdff6b9e6,12c49e91ba41f800,260.69,purchase,branch,21,5,DE,False,20,0,2024-09-21
59bc63d3135af6eb,0eee2a184ccd2544,123.08,purchase,atm,12,0,AT,False,23,0,2024-11-05
225d744639c29289,ab4e765e8843ec76,177.19,refund,mobile,14,0,DE,False,22,0,2024-01-25
e3e2400cf94ddf56,fef4105014bf1d50,14.31,refund,api,21,2,CH,False,11,0,2024-10-14
1e8d495711f61277,187336a7e7837268,133.16,payment,api,8,6,DE,False,12,0,2024-01-27
73e630a43dbbafe8,51bae5d5e6eb1e84,634.55,payment,branch,7,3,DE,False,19,0,2024-11-30
35b1cb1805f51cfc,bb1163efc37aff0d,50.54,purchase,atm,9,2,DE,False,14,0,2024-03-28
68ede4242b9c340e,b626377d5234383c,70.26,withdrawal,atm,20,1,DE,False,11,0,2024-02-25
5ebb3055afeeffce,81300e96b360deb4,2.6,withdrawal,mobile,10,4,DE,False,29,0,2024-06-17
a0b0531322d09593,01cff8f2fefefb29,221.68,refund,web,14,6,DE,False,30,0,2024-09-16
78348908d1ab80cc,4885e4643962dea4,41.42,transfer,branch,10,3,DE,False,2,0,2024-09-26
a6286779f26081e9,d215733731d66368,59.48,transfer,web,14,5,DE,False,26,0,2024-07-17
607b522c08ac4efe,448e54f978934d2e,1089.04,transfer,atm,21,0,DE,True,16,0,2024-07-17
19f38716188c0e8d,a8167c6a875a70a9,37.59,refund,atm,9,0,DE,False,18,0,2024-06-23
d20f8495fa43d01a,c4be4101ef794440,365.44,payment,mobile,7,0,AT,False,29,0,2024-07-20
0e917bbb620ace21,4762862489547fd2,28.29,withdrawal,atm,3,2,DE,False,19,0,2024-04-06
261d12d0ffcd47f6,1513d2d5ae9abd60,86.5,purchase,api,10,0,DE,False,10,0,2024-12-21
66da5056724938f4,7d7df171e0105269,63.71,payment,mobile,13,2,DE,False,11,0,2024-08-28
feb3aff8fd09850b,58ed68e151539877,34.7,payment,api,18,1,FR,False,30,0,2024-09-01
18e06773edf90e5b,5800cc8d6a5c3e91,839.36,purchase,atm,0,3,AT,False,4,0,2024-03-17
434cc00bd5b14e1e,fb35e6d2e1868891,215.86,withdrawal,branch,9,2,DE,False,7,0,2024-05-11
d05335509090daf8,686850852cf61235,21.73,withdrawal,api,10,0,DE,False,22,0,2024-01-04
3d5b18764ec60e80,535a3d7407a53ec9,88.76,refund,atm,6,1,DE,False,27,0,2024-10-22
acb69dd1d3f879f1,7817ec45dfccddb9,119.22,purchase,web,0,4,DE,False,7,0,2024-07-12
ff7541249b34f8f6,772c09f7de4d4678,563.34,transfer,branch,18,0,DE,False,4,0,2024-08-15
51e21215878d3fbc,a1e470ef13acbf82,61.67,refund,web,13,5,FR,False,29,0,2024-06-23
ef23d8b52073ff27,8920b5e6cbd13faa,24.29,purchase,branch,19,3,CH,False,12,0,2024-02-07
6c1aa11a2aeb71f5,5054f7ce5a98862d,239.08,transfer,api,23,5,CH,False,19,0,2024-07-12
d10c4bbdeca2fb30,865382db3c8da506,128.89,payment,atm,7,0,DE,False,29,0,2024-01-29
4e3312976de00785,52f2608f0fdfd28c,258.59,refund,mobile,20,3,DE,False,14,0,2024-06-10
39f9f5efb5b8eea9,38918cd5b3bd7fba,129.91,refund,api,14,6,DE,False,4,0,2024-04-09
21bd83a03d78cb2c,959c15d7aeddff50,11.39,payment,web,5,3,US,False,28,0,2024-07-31
9b2dfb4a47af7f2c,54134e1b407907c1,64.37,withdrawal,mobile,23,2,DE,True,18,0,2024-12-20
7f1c063ef3ba78fb,e7f8b23a62389cc1,16.03,withdrawal,branch,4,5,DE,False,10,0,2024-08-24
51ae1ff150c0270c,23edc044f01da22f,75.12,withdrawal,branch,15,4,FR,False,14,1,2024-12-22
1676d8a0292a2306,a20543486f3cdd47,130.84,purchase,branch,14,6,CH,False,2,0,2024-11-10
3f1ad56ce2f5dc0e,63b8194152c1fb98,90.06,transfer,api,9,1,DE,False,19,0,2024-03-16
2ac0599bbfd4c129,6bf2a2cffbf5c19d,43.54,purchase,atm,3,3,DE,False,27,0,2024-11-26
3142eab0645d9606,593daa123b32248b,39.6,refund,api,0,6,DE,False,30,0,2024-07-12
cd0cfa12380150ba,e745d7e53b03c26b,115.75,payment,mobile,14,4,DE,False,28,0,2024-05-14
2f006664cf3afa7a,9714754ba9ca7aa1,108.04,withdrawal,atm,2,6,DE,True,18,0,2024-11-11
e411cb6928085c62,244a999dbc2e7573,208.33,refund,branch,0,5,DE,True,16,0,2024-12-16
bd3bba9ee6bb57b0,02cf0c5ce4fdbcb7,67.64,withdrawal,mobile,1,3,DE,False,30,0,2024-05-26
7ae195784c816edd,8dc5d38069cca211,50.85,refund,api,11,5,DE,False,22,0,2024-05-30
27d4d98451c9edd5,ccebfc7b59f7809a,695.31,payment,web,21,3,DE,False,17,0,2024-01-15
8679b37afccae5e1,4ef34e24367ad7d4,31.17,transfer,atm,21,2,DE,False,24,0,2024-04-27
9eade664ab43f651,54134e1b407907c1,142.05,payment,web,21,1,DE,False,11,0,2024-11-04
97b51fb34d15b832,c8212eddae834ce8,37.27,withdrawal,mobile,19,3,DE,False,14,0,2024-05-10
b1997a5c8f34370c,9346d0d6814428d4,204.25,purchase,api,23,2,DE,False,9,0,2024-05-25
b98d6cdf19457a72,61b8edd0c82a20ae,29.85,purchase,atm,1,6,AT,False,2,0,2024-04-06
331b168dec4cfef2,6ee604a0b16c2ac5,60.99,refund,mobile,14,6,DE,False,23,0,2024-12-17
4df672b63555d6ba,9160299cf45a5954,71.33,purchase,web,16,2,DE,False,25,0,2024-06-03
8617141087bc8203,ef3d71a9c72b587c,454.23,refund,atm,19,5,DE,False,8,0,2024-11-09
01f84935f8750a1b,2160957767334b7b,93.74,withdrawal,api,12,1,DE,True,11,0,2024-05-15
30dcf50b9878ba4a,486b5d75cd1afdcb,104.64,withdrawal,atm,7,2,DE,False,18,0,2024-02-29
d3d13fcaf3b0e6bd,411fd7c0b7f9a803,136.71,refund,atm,22,6,DE,False,13,0,2024-09-18
596bd4b848f973c4,ea76132d9f572ff4,56.12,transfer,web,7,2,CH,False,16,0,2024-01-27
df0073b05a69e8a3,daf14806094945d4,293.88,transfer,atm,22,6,DE,False,1,0,2024-03-16
cfcc1fb755bb4a57,77145db08d2500c4,245.55,withdrawal,api,15,5,FR,True,27,0,2024-10-06
7a08054e100f6304,2aef673b253b3d58,17.72,purchase,api,3,5,DE,False,27,0,2024-05-24
06f3567e8783530b,2faecd2ea9af1b38,173.18,withdrawal,branch,0,2,DE,False,14,0,2024-09-03
71280a47c38348a3,772c09f7de4d4678,102.63,purchase,mobile,2,2,DE,False,15,0,2024-01-25
b68c1c5211a3559a,3a60297550f4327d,8.5,refund,mobile,13,3,CH,False,19,0,2024-09-22
06e84c5887690285,379706e13cf85e7f,163.26,refund,api,14,3,DE,False,16,0,2024-08-19
afd920c739673f68,487acc9ed4a526be,57.19,withdrawal,web,3,4,FR,False,29,0,2024-12-20
7f7483852826a07e,ae956de840bb1be2,18.53,payment,atm,19,3,DE,False,21,0,2024-12-23
9f501589e1b89693,c2417da8ecc86cd2,34.4,transfer,api,19,0,DE,False,26,0,2024-05-26
0b7518620f7635da,129fe03886f1f5d5,30.94,purchase,atm,13,0,FR,False,11,0,2024-07-24
76eb6ad6bf927e29,b08621aaed58ed30,370.28,transfer,web,14,0,DE,False,8,0,2024-06-10
c963607b96677f8d,2449bfe37a9e012a,37.04,transfer,mobile,14,5,FR,False,1,0,2024-08-13
26786a16debc4bab,9a3d64fb99829a96,591.43,purchase,web,17,3,DE,False,9,0,2024-06-29
197cd1bf52ea8796,713ed89f0f6f4e04,185.91,payment,mobile,17,5,DE,False,5,0,2024-09-06
e9544905c32faab2,1feaa13096450730,71.23,withdrawal,atm,19,6,DE,False,12,0,2024-08-09
ad1cfd97815ae073,c63370e30c0239c4,165.76,refund,web,5,5,CH,False,5,0,2024-02-08
74eb03bd6d5c7737,13db5c474160f6cc,12.11,refund,branch,13,4,DE,False,26,0,2024-05-19
94dcf995d7389a95,cc3e28643aee16ef,171.52,refund,atm,5,4,DE,False,22,0,2024-05-26
95d0970bdcd004e4,67354c40c7454eb7,291.55,payment,mobile,2,5,DE,False,26,0,2024-10-11
9bdb1a78c507fa5f,788e7f53c9a7b524,44.21,payment,mobile,13,3,DE,False,4,0,2024-09-03
91d13e2a879b326b,7f08e90a594767b7,60.44,refund,atm,5,3,DE,False,12,0,2024-05-04
14167177a580a1c6,caa3f70770df65c2,83.16,withdrawal,branch,2,5,DE,False,17,0,2024-04-23
1208441dcf95bdd0,20f1826aa7875d0d,138.96,withdrawal,branch,7,2,CH,False,30,0,2024-08-19
2d2930621f1760a6,535a3d7407a53ec9,322.35,payment,atm,10,1,DE,False,18,0,2024-02-01
4ba0496ca8f1fae3,aa33b16ff8a055f4,21.49,transfer,mobile,17,2,CH,False,29,0,2024-06-08
1b68eeb7791df11c,9add13dae81ea94f,35.51,transfer,atm,10,2,DE,False,19,0,2024-12-24
b56525a32b30e61e,3dc472c58d3e56b5,23.24,purchase,branch,20,0,DE,False,15,0,2024-10-02
